,player_id,team,has_ball,kr_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2
126,KYS,0,False,가윤성,654.758544921875,135.24298095703125,705.3352661132812,264.9891662597656
127,OJY,1,False,오지영,,,,
128,SMJ,1,False,손명준,269.02728271484375,127.43855285644531,346.22283935546875,342.03997802734375
129,KSW,1,False,김성욱,499.8226318359375,94.62598419189453,557.2752685546875,220.95150756835938
130,SDG,1,False,신대근,984.0880737304688,199.55712890625,1075.1900634765625,347.3330383300781
131,SHW,0,False,서한울,345.7054748535156,223.12832641601562,418.3309631347656,427.9930725097656
132,KSI,0,False,김성일,415.4595947265625,191.3628387451172,473.0360412597656,337.4090576171875
133,KDW,0,False,강동욱,800.8756713867188,174.43711853027344,870.3367309570312,366.21142578125
134,KYS,0,False,가윤성,654.7326049804688,135.249755859375,705.2092895507812,264.8140869140625
135,OJY,1,False,오지영,,,,
136,SMJ,1,False,손명준,274.2381591796875,131.31687927246094,352.8899841308594,348.787109375
137,KSW,1,False,김성욱,505.40673828125,94.62733459472656,562.6177368164062,222.57110595703125
138,SDG,1,False,신대근,1014.2062377929688,203.93441772460938,1105.85400390625,352.2707214355469
139,SHW,0,False,서한울,355.2335510253906,220.39332580566406,429.923583984375,425.69268798828125
140,KSI,0,False,김성일,413.1165466308594,191.37733459472656,470.1250305175781,336.96331787109375
141,KDW,0,False,강동욱,802.9854736328125,174.653564453125,873.097900390625,366.212158203125
142,KYS,0,False,가윤성,654.9146118164062,135.31207275390625,705.2383422851562,264.6894836425781
143,OJY,1,False,오지영,,,,
144,SMJ,1,False,손명준,281.8567810058594,134.7939910888672,362.2244567871094,352.12322998046875
145,KSW,1,False,김성욱,508.5030517578125,95.51789855957031,565.6920166015625,224.91111755371094
146,SDG,1,False,신대근,1033.457275390625,203.80091857910156,1128.361328125,354.29437255859375
147,SHW,0,False,서한울,364.7095642089844,219.93113708496094,440.9519958496094,424.8823547363281
148,KSI,0,False,김성일,411.20989990234375,191.245361328125,467.9646911621094,336.46044921875
149,KDW,0,False,강동욱,799.0682373046875,174.75326538085938,870.9635620117188,368.5944519042969
150,KYS,0,False,가윤성,655.1578979492188,135.1456298828125,705.3870239257812,264.4876708984375
151,OJY,1,False,오지영,,,,
152,SMJ,1,False,손명준,289.0492248535156,137.39015197753906,371.2356262207031,353.7165222167969
153,KSW,1,False,김성욱,511.42755126953125,97.4288101196289,567.40966796875,225.51657104492188
154,SDG,1,False,신대근,1046.4071044921875,203.25567626953125,1154.775390625,372.3275146484375
155,SHW,0,False,서한울,371.2347412109375,221.48768615722656,447.7983093261719,424.5625915527344
156,KSI,0,False,김성일,409.00775146484375,192.09136962890625,465.515380859375,335.73101806640625
157,KDW,0,False,강동욱,792.672607421875,174.6719970703125,866.5076293945312,372.2010498046875
158,KYS,0,False,가윤성,655.2096557617188,134.9996337890625,705.4808349609375,264.6935119628906
159,OJY,1,False,오지영,,,,
160,SMJ,1,False,손명준,290.699462890625,137.62371826171875,377.6461181640625,359.9000549316406
161,KSW,1,False,김성욱,515.2561645507812,97.26590728759766,570.6099243164062,226.49896240234375
162,SDG,1,False,신대근,1085.2314453125,209.77825927734375,1193.9560546875,385.7983093261719
163,OJY,1,False,오지영,121.54441833496094,270.7297668457031,234.6322784423828,487.78851318359375
164,SHW,0,False,서한울,375.20245361328125,222.2185821533203,450.4040832519531,419.2337951660156
